object_code,object_id,room_id,floor_id,class,file,cluster_id,center_x,center_y,center_z,size_x,size_y,size_z,yaw_rad
1-3-0,0,3,1,shell,shell_003.ply,0,3.545139,7.632913,4.787648,5.557796,2.876193,4.318491,0.173698
1-3-1,1,3,1,door,door_003.ply,0,4.289498,7.559767,4.026518,0.901366,0.791268,1.992387,0.436441
1-3-2,2,3,1,door,door_003.ply,1,3.085407,8.610007,3.992327,0.689494,0.511971,2.036366,-1.235186
1-3-3,3,3,1,door,door_003.ply,2,3.984492,8.856287,3.968448,0.865194,0.807960,2.084866,-2.202792
